post_id,owner_id,date,year,month,text,views,likes,comments,reposts,post_url,level,reaction,sentiment_label,sentiment_score,sentiment,sentiment_9scale,theme_detected,category_recommendation
684,-199495541,2025-04-15 10:15:42,2025,4,"В прошедшие выходные участники школы НУ2025 готовились к ТГТ. 🪢

Ребята впервые занимались в Полушкино, в этом дорогом каждому вестровцу (и не только) месте! 
Погуляли по карьерам, повторяли пройденное ранее, тренировали на скорость предстоящие этапы, а также осваивали новые навыки по иммобилизации и транспортировке пострадавших.

Впечатлениями делитесь в комментариях к посту или на своих страничках с упоминанием [club199495541|@westra_nu], а фоточками в нашем альбоме
https://vk.com/album-199495541_306311644",1019.0,39,0.0,6.0,https://vk.com/wall-199495541_684,user_post,45,0,0.80747986,negative,3,спорт,"Спортивная одежда, спортивные товары"
325,332486344,2025-04-14 08:35:47,2025,4,"Вчера поучаствовал в [club219503150|Связки МГУ. 2025] 
Всего два этапа нам засчитали.
Из достижений, это удалось вылезти щелевую трассу практически до топа, лез вспоминал практическую тренировку от [id45173063|Коля Степанов] школу треда на Столбах [club45951771|ШКОЛА ИТО на Столбах] 
Великолепная погода, отличная тренировка перед большими горами.
Маятники нескольких видов на этапах соревнований, что еще может доставить столько удовольствия?
Теперь буду спокойно готовиться к судейству на связках по ТГТ (Технике горных туристов от [club403500|Турклуб ""Вестра""] ), которые состоятся уже на предстоящих выходных, кстати можно участвовать...соревнования открытые!",202.0,42,0.0,0.0,https://vk.com/wall332486344_325,user_post,42,0,0.8053216,negative,3,еда,"Продукты, доставка еды"
316,-221807406,2025-04-11 08:56:48,2025,4,"Чем ближе ТГТ, тем выше турбулентность. 
 
В эти выходные в Полушкинских карьерах предстоит выполнять точно и на скорость то, что только осваиваем. Тренировок все больше, чаты тянут на себя внимание на разбор техники, а снегопад грозит украсть еще один день практики. 
 
Но мы не пасуем, а собираемся – и духом, и командой. Снова и снова в парках отрабатываем перила, станции, спуск через узел и подъем пострадавшего из трещины. 
 
Наша готовность проверится завтра на этапах ТГТ. 
Всем бодрости духа! 💪
 
#Вестра #Вестра_горная_школа #Школатуризма",334.0,26,0.0,0.0,https://vk.com/wall-221807406_316,user_post,26,1,0.90229833,neutral,6,туризм,"Туристическое снаряжение, туристические услуги"
2862,-3559750,2025-03-20 09:18:04,2025,3,"Привет, друзья! 

Отмечайте в своем календаре особенную дату…🥁

25 мая 2025г состоятся соревнования по технике горного туризма!!!

👉 ТГТ-25 памяти Дениса Чемборисова 

Все подробности позже. Следите за новостями.",1860.0,68,0.0,8.0,https://vk.com/wall-3559750_2862,user_post,76,0,0.8181492,negative,3,туризм,"Туристическое снаряжение, туристические услуги"
1446,-168503896,2025-02-27 11:02:45,2025,2,"Продолжаются соревнования по пулевой стрельбе из пневматической винтовки среди студентов ИПО. Приняли участие студенты групп ИСт-231, ЭМт-231, ИСт-233, ИСт-232, ТХт-221, ТХт-241, ЭМт-241, УКмт-241, ИСт-241, ТАт-232, УКст-241, ИБт-241, ТАт-221, УКмт-231, ТГт-241, ТАт-241, ТАт-242, ИСт-243, ТАт-231 
Соревнования проводятся совместно с ПОУ «Кемеровский центр профессиональной подготовки и патриотического воспитания» РО ДОСААФ России Кемеровской области-Кузбасса. [club41765695|Автошкола ДОСААФ Кемерово] 
Соревнования лично-командные, т.е. итоги подводятся как в командном зачете, так и в личном (юноши и девушки отдельно).

#досаафроссии #досааф #кемерово #кузбасс #сибирь #вкузгту #кузгту #ипокузгту #спокузгту",500.0,11,0.0,0.0,https://vk.com/wall-168503896_1446,user_post,11,2,0.75144523,positive,7,авто,"Автоаксессуары, шины, масла"
18725,30245738,2025-02-10 22:15:48,2025,2,"https://vk.com/album30245738_306191668 
(фотоальбом по соревнованиям)

Соревнования ТГТ памяти В.П.Голосова. 
Замечательно, что эти традиционные соревнования (им уже больше 30 лет) каждый год собирают на старты детей и представителей из разных районов Ярославской области. Команд мало, но это связано с тем, что они не входят в календать министерства образования (раньше входили и проводились ЦДЮТур) и только что прошел большой двухдневный старт ЧиП в залах, который забрал много сил и времени... Но тем не менее 8 команд младшей группы и 4 команды старшей группы приняло участие в этих стартах. 
Соревнования проводились [club8993854|Спортивный комплекс «Эрцог» | Тутаев Ярославль], которую создали, построили и продолжают руководить братья Ильины Алексей и Александр, туристы с большим опытом походов у участия в соревнованиях. Именно здесь уже долгие годы проводятся соревнования по ледолазанью, для этого построена специальная башня, которая заливается водой и становится огромной сосулькой. 
Организаторы и судьи - [club61420005|Федерация спортивного туризма Ярославской обл.] 
К сожалению в этом году было очень мало судей от т.к. ""Ирбис"", клуба горного туризма, который создал и возглавлял Владимир Петрович Голосов. 
Соревнования двухдневные. Первый день тренировочный, когда можно приехать с утра и пройтись по всем этапам. 
В 17:00 был дан старт этапу спуск пострадавшего. Младшие спускали легкопострадавшего, а вот старшие тяжелопострадавшего на несущем. Все происходит на реальном рельефе, пусть и не слишком крутом, но все равно необходимо соблюдать все меры безопасности. Страшая команда уверенно справилась с заданием, хотя можно было бы сделать это и без штрафов и быстрее (но время на переключение с пешеходных соревнований и на подготовку было мало). 
Одна младшая команда, к сожалению на спуске запутала веревку, которой удлинняли ВКС, а вторая при сдерге не развязала узел и в результате потеря снаряжения и необязательный штраф в 10 баллов. 
Ночью в 21:00 по жеребьевке начали вызывать команды на этап Сюрприз. Задача очень простая, судьи уводили одного из участников в лес. В лесу завязывали глаза и давали ему возможность в течении 1 минуты передать информацию о пути каким он шел к месту где потерялся. Задача команды найти участника и вывести его в безопасную зону. Две команды успешно справились с заданием. Одна команда, вместо того, чтобы повернуть налево, стали искать участника с правой стороны. Нашли, конечно, но из за ошибки, потеряли много времени. 
Вечером игры, разговоры, спать легли поздно. 
Утром два этапа - навесная и подъем. 
Навесная старшие сделали быстро, но в некоторых моментах удивили и меня и судей. У младших команд все получилось, но медленно и со штрафами. Опять сказалось недостаток времени на подготовку. Все-таки организация навесной переправы достаточно сложных технический этап. 
Подъем. Старших посмотреть не успел, были необязательные штрафы, как результат 2 место на этапе. 
Младшие команды. Одна команда вытащила веревку по которой должен был подниматься участник, в результате спуск, подъем и возобновление работы, вторая команда работала медленно и тоже допустила ошибки. В результате этот этап отбросил команды от призовых мест. Утешает только одно, что они были самые младшие и уже хотят выступить в следующем году гораздо лучше ""Всех сделать..."". 
Эти соревнования особенные. Тут все по настоящему, а не имитация. Плюс ночевка, разговоры, обсуждения, беседы. И получается даже как небольшой лагерь или тренировочный выезд. 
Еще раз спасибо Судьям за организацию, родителям за помощь, а участникам за борьбу.",837.0,21,0.0,3.0,https://vk.com/wall30245738_18725,user_post,24,1,0.83609074,neutral,6,спорт,"Спортивная одежда, спортивные товары"
18725,30245738,2025-02-10 22:15:48,2025,2,"https://vk.com/album30245738_306191668 
(фотоальбом по соревнованиям)

Соревнования ТГТ памяти В.П.Голосова. 
Замечательно, что эти традиционные соревнования (им уже больше 30 лет) каждый год собирают на старты детей и представителей из разных районов Ярославской области. Команд мало, но это связано с тем, что они не входят в календать министерства образования (раньше входили и проводились ЦДЮТур) и только что прошел большой двухдневный старт ЧиП в залах, который забрал много сил и времени... Но тем не менее 8 команд младшей группы и 4 команды старшей группы приняло участие в этих стартах. 
Соревнования проводились [club8993854|Спортивный комплекс «Эрцог» | Тутаев Ярославль], которую создали, построили и продолжают руководить братья Ильины Алексей и Александр, туристы с большим опытом походов у участия в соревнованиях. Именно здесь уже долгие годы проводятся соревнования по ледолазанью, для этого построена специальная башня, которая заливается водой и становится огромной сосулькой. 
Организаторы и судьи - [club61420005|Федерация спортивного туризма Ярославской обл.] 
К сожалению в этом году было очень мало судей от т.к. ""Ирбис"", клуба горного туризма, который создал и возглавлял Владимир Петрович Голосов. 
Соревнования двухдневные. Первый день тренировочный, когда можно приехать с утра и пройтись по всем этапам. 
В 17:00 был дан старт этапу спуск пострадавшего. Младшие спускали легкопострадавшего, а вот старшие тяжелопострадавшего на несущем. Все происходит на реальном рельефе, пусть и не слишком крутом, но все равно необходимо соблюдать все меры безопасности. Страшая команда уверенно справилась с заданием, хотя можно было бы сделать это и без штрафов и быстрее (но время на переключение с пешеходных соревнований и на подготовку было мало). 
Одна младшая команда, к сожалению на спуске запутала веревку, которой удлинняли ВКС, а вторая при сдерге не развязала узел и в результате потеря снаряжения и необязательный штраф в 10 баллов. 
Ночью в 21:00 по жеребьевке начали вызывать команды на этап Сюрприз. Задача очень простая, судьи уводили одного из участников в лес. В лесу завязывали глаза и давали ему возможность в течении 1 минуты передать информацию о пути каким он шел к месту где потерялся. Задача команды найти участника и вывести его в безопасную зону. Две команды успешно справились с заданием. Одна команда, вместо того, чтобы повернуть налево, стали искать участника с правой стороны. Нашли, конечно, но из за ошибки, потеряли много времени. 
Вечером игры, разговоры, спать легли поздно. 
Утром два этапа - навесная и подъем. 
Навесная старшие сделали быстро, но в некоторых моментах удивили и меня и судей. У младших команд все получилось, но медленно и со штрафами. Опять сказалось недостаток времени на подготовку. Все-таки организация навесной переправы достаточно сложных технический этап. 
Подъем. Старших посмотреть не успел, были необязательные штрафы, как результат 2 место на этапе. 
Младшие команды. Одна команда вытащила веревку по которой должен был подниматься участник, в результате спуск, подъем и возобновление работы, вторая команда работала медленно и тоже допустила ошибки. В результате этот этап отбросил команды от призовых мест. Утешает только одно, что они были самые младшие и уже хотят выступить в следующем году гораздо лучше ""Всех сделать..."". 
Эти соревнования особенные. Тут все по настоящему, а не имитация. Плюс ночевка, разговоры, обсуждения, беседы. И получается даже как небольшой лагерь или тренировочный выезд. 
Еще раз спасибо Судьям за организацию, родителям за помощь, а участникам за борьбу.",837.0,21,0.0,3.0,https://vk.com/wall30245738_18725,user_post,24,1,0.83609074,neutral,6,туризм,"Туристическое снаряжение, туристические услуги"
18725,30245738,2025-02-10 22:15:48,2025,2,"https://vk.com/album30245738_306191668 
(фотоальбом по соревнованиям)

Соревнования ТГТ памяти В.П.Голосова. 
Замечательно, что эти традиционные соревнования (им уже больше 30 лет) каждый год собирают на старты детей и представителей из разных районов Ярославской области. Команд мало, но это связано с тем, что они не входят в календать министерства образования (раньше входили и проводились ЦДЮТур) и только что прошел большой двухдневный старт ЧиП в залах, который забрал много сил и времени... Но тем не менее 8 команд младшей группы и 4 команды старшей группы приняло участие в этих стартах. 
Соревнования проводились [club8993854|Спортивный комплекс «Эрцог» | Тутаев Ярославль], которую создали, построили и продолжают руководить братья Ильины Алексей и Александр, туристы с большим опытом походов у участия в соревнованиях. Именно здесь уже долгие годы проводятся соревнования по ледолазанью, для этого построена специальная башня, которая заливается водой и становится огромной сосулькой. 
Организаторы и судьи - [club61420005|Федерация спортивного туризма Ярославской обл.] 
К сожалению в этом году было очень мало судей от т.к. ""Ирбис"", клуба горного туризма, который создал и возглавлял Владимир Петрович Голосов. 
Соревнования двухдневные. Первый день тренировочный, когда можно приехать с утра и пройтись по всем этапам. 
В 17:00 был дан старт этапу спуск пострадавшего. Младшие спускали легкопострадавшего, а вот старшие тяжелопострадавшего на несущем. Все происходит на реальном рельефе, пусть и не слишком крутом, но все равно необходимо соблюдать все меры безопасности. Страшая команда уверенно справилась с заданием, хотя можно было бы сделать это и без штрафов и быстрее (но время на переключение с пешеходных соревнований и на подготовку было мало). 
Одна младшая команда, к сожалению на спуске запутала веревку, которой удлинняли ВКС, а вторая при сдерге не развязала узел и в результате потеря снаряжения и необязательный штраф в 10 баллов. 
Ночью в 21:00 по жеребьевке начали вызывать команды на этап Сюрприз. Задача очень простая, судьи уводили одного из участников в лес. В лесу завязывали глаза и давали ему возможность в течении 1 минуты передать информацию о пути каким он шел к месту где потерялся. Задача команды найти участника и вывести его в безопасную зону. Две команды успешно справились с заданием. Одна команда, вместо того, чтобы повернуть налево, стали искать участника с правой стороны. Нашли, конечно, но из за ошибки, потеряли много времени. 
Вечером игры, разговоры, спать легли поздно. 
Утром два этапа - навесная и подъем. 
Навесная старшие сделали быстро, но в некоторых моментах удивили и меня и судей. У младших команд все получилось, но медленно и со штрафами. Опять сказалось недостаток времени на подготовку. Все-таки организация навесной переправы достаточно сложных технический этап. 
Подъем. Старших посмотреть не успел, были необязательные штрафы, как результат 2 место на этапе. 
Младшие команды. Одна команда вытащила веревку по которой должен был подниматься участник, в результате спуск, подъем и возобновление работы, вторая команда работала медленно и тоже допустила ошибки. В результате этот этап отбросил команды от призовых мест. Утешает только одно, что они были самые младшие и уже хотят выступить в следующем году гораздо лучше ""Всех сделать..."". 
Эти соревнования особенные. Тут все по настоящему, а не имитация. Плюс ночевка, разговоры, обсуждения, беседы. И получается даже как небольшой лагерь или тренировочный выезд. 
Еще раз спасибо Судьям за организацию, родителям за помощь, а участникам за борьбу.",837.0,21,0.0,3.0,https://vk.com/wall30245738_18725,user_post,24,1,0.83609074,neutral,6,еда,"Продукты, доставка еды"
14686,302176,2025-01-25 12:46:51,2025,1,"В прошлые выходные с [id32047419|Даня Поляков] вписались в чудо-поход от Лёши, с которым мы ходили горную двойку, выступали в связке на ТГТ ""Вестры"" [club186489441|#ВестраБУ], ну и вообще обучались в одноименной горной школе [club403500|Турклуб ""Вестра""].

Поход выдался насыщенным. Состряпала видео, смотрите ниже.👇

У нас был маршрут на 2 дня от пл. Ашукино через усадьбу Мураново, потом через село Радонеж, потом через усадьбу Абрамцево, с выходом на станцию Абрамцево. Вообще, от неё мы должны были пройти ещё 11 км до Калистово, но график сдвинулся и последний кусок было бессмысленно идти по темноте, учитывая, что можно сразу сесть на электричку до Москвы. 😂

А график сдвинулся в том числе из-за экскурсий, которые были включены в программу. На них можно было сходить по желанию. Ещё утром 19-го числа желающие окунались в проруби - маршрут как раз был на это заточен. Оказывается, Лёша традиционно водит такие ""крещенские"" походы уже не один год.

Я тоже окунулась в проруби, это был мой второй раз в жизни, не считая всяких там купелей, обтираний снегом после бани, купаний в горных озёрах и чашах и прочее. И это был единственный раз, когда я просто ног не чувствовала после окунания, несмотря на околонулевую температуру.🥶 Пришлось даже совершить скоростной забег по ступенькам на высокий берег и обратно, чтобы почувствовать их. Зато после этого вымокшие накануне ботинки уже не казались такими холодными. 

Несмотря на то, что нас было 19 человек, шли довольно быстро, особенно если учесть, что много где был гололёд и\или приходилось тропить в лесу. Одна участница даже сильно ушибла себе колено, неудачно упав на льду.

Удивила большая разница в снежном покрове на юге и севере области. Под Сергиевым Посадом, оказывается, вполне себе неплохие сугробы и можно даже на лыжах катать, тогда как у нас, на юго-востоке, одна только слякоть, а в лесу снега почти нет.

Ещё, неожиданно хорошо посидели у костра вечером. Были шашлык, вкуснейший глинтвейн. И репертуар гитаристов очень порадовал: была какая-то фантастическая  смесь из КиШа, Олега Медведева, Цоя, Мельницы и даже Дарьи Виардо (!).

Прошли около 26-27 км, причём в первый день примерно 20-ку. Собака, конечно, знатно ушаталась - настолько, что сразу по прибытию в лагерь, как я поставила палатку, попыталась туда завалиться спать. Попытка не удалась, как и вторая тоже, но стоило мне постелить ей коврик в тамбуре, как Буся с радостью на него улеглась и заснула, буквально, мёртвым сном.

С погодой, можно сказать, повезло. Невероятно тепло для января - 0, -1, первый день уныло и облачно, под вечер дождь, но вот на второй день ослепительное солнышко и немного подморозило. Ночь была тёплая, но из-за того, что у нас в палатке неожиданно улеглись 4 человека вместо положенных трёх (вписали ещё одну девушку), те, кто лежал по краям, скатывались на голую землю и мёрзли. Наутро Даня сказал, что ему такие ПВД не нравятся. Это если цензурно перевести 😂

Собака тоже ночью, похоже, подмёрзла. Сначала она выдрыхлась в тамбуре и начала шастать по лагерю, где-то в 22-23 часа. А потом ночью вытащила из тамбура данину флиску пыталась на ней спать под кустом на снегу. Почему-то она догадалась улечься на свою пенку в тамбуре только под утро😂

В общем, впечатления очень хорошие. Выходные прошли классно, ушатались в меру, хорошее культурно-досуговое наполнение, рекомендую Алексея как руководителя, с ним весело.",274.0,18,10.0,0.0,https://vk.com/wall302176_14686,user_post,28,2,0.7514776,positive,7,,
3070,-156966366,2024-12-19 12:33:00,2024,12,"Про подарочки от мужчины, которых нет... Часть 1

Почему для девушек попросить подарок от мужчины большая проблема? Почему не может построить отношения, в которых есть деньги и изобилие. А сказать о своих желаниях и попросить мужчину о финансовых вложениях или помощи вообще за гранью фантастики. Стыдно...Стыд с едким внутренним чувством ""попрошайки"" и недостойности. 

Или просить, просить, упрашивать, а реакции ноль. 

Почему так? Будет две части, в одну не впихну всю мыслЮ. 

Сначала разберем стратегию ""стыдно брать и просить"". 

Всему виной убеждения, отсюда паттерн поведения. Вот какой активный паттерн встроен в стратегию жизни, тгт и используется. 

Девочке нельзя. Ей говорили: ""Никогда ничего не проси и не бери у других"". ""Если увижу, что ты у кого-то, что-то просишь - получишь"", ""Это всё не для тебя, куда ты лезешь"", ""Ну мало ли, что ты хочешь, ишь, губу закатай "", ""Мы много работаем, чтобы человеком стала, а тыыыы""... Заставляли стыдиться себя. 

В школе показывали, что есть те, кому можно, а ""ты"" всегда на задворках и пронзающий, сверлящий взгляд учителя, когда дитё что-то сказало в свою защиту и дразнящие одноклассники. 

Вырастая хочется, чтобы дарили подарки, но обязательно мужчина должен сам догадаться, сам заметить, сам принести. Потому что сказать и попросить что-то - это запредельный стыд и ощущение себя никчёмной и униженной, будто выпрашиваешь подачку, бросили кость и насмехаются, показывают пальцем на недостойность, бедность, слабость... 

И это чувство у человека, оно всегда фонит где-то в душе и так хочется его оттуда достать и радоваться жизни. 

И чтобы стыд не испытывать, девушке проще всё самой по жизни тянуть на себе. Найти себе бедолагу, который не зарабатывает, лишь бы не попадать в тот самый стыд, когда приходится просить, а потом ощущать, что должна. И девушка смотрит голодными глазами на тех, кому всё дают и даже кажется, что другим всё достаётся просто так (и это тоже отголоски убеждений, чтобы себе что-то получить нужно обязательно пахать!) 

По этой же причине тяжело быть в обществе изобильных мужчин, девушки живут с мыслью, кто и что о них подумает, себя стыдятся.
Это всё активные паттерны. 

Девушке с именем ""нельзя"", нельзя не только подарки, она просто уступит место другим и в отношениях, и в любви.
Самое ужасное жить в таком изобильном мире и смотреть, как твоё яблоко ест кто-то другой. 

И когда мужчина, который не вкладывает в неё, ложится к ней в постель, она стойко продолжает терпеть. Он сердится, злится, что она его не хочет, обижается и попрекает, а у неё по телу прокатывается волна ненависти и разочарования к жизни. Она не может расслабляться, не может выбрать себе того мужчину, с кем хорошо и приятно - это всё следствие стратегии ""нельзя"". Она построит отношения такие, где ей не дают, но будут с радостью брать.

В следующей публикации разберу стратегию ""прошу-прошу, а меня не слышат"".

[https://vk.me/anastasiyamikhalenko|Запись ко мне в терапию для изменения стратегии через личные сообщения]",869.0,149,20.0,12.0,https://vk.com/wall-156966366_3070,user_post,181,2,0.75144506,positive,7,,
853,-187535448,2024-11-22 09:51:24,2024,11,"Представление инструкторов, часть 3.
Архипова Елена.
О себе: 2 разряд по спортивному туризму. В клубе с 2019г. Люблю природу, дисциплину, трудные задачи. Хожу в горы за красивыми видами. 
Опыт: 4ГУ, 2ГР, Эльбрус 5642, центральный Кавказ, Северо-восточный Памир, Алтай, Тянь-Шань.

ПЛАНИРУЕМЫЙ ПОХОД: 3кс, Киргизия, Терскей-Алатау, июль, 3 недели.
Интенсивность: выше средней. 
Стиль: предпочитаю ранние подъемы, лёгкую снарягу и сублиматы, чтобы меньше тратить времени на быт и больше на сам маршрут.
ЦЕЛИ: бодро пройти маршрут; получить удовольствие от похода.
ТРЕБОВАНИЯ К УЧАСТНИКАМ: 
-обязательное посещение клубных тренировок, участие в клубных соревнованиях ТГТ, ПСР, кросс-походе.
-ответственное отношение к тренировкам.
-принять, что в ближайшие полгода единственная цель вашей жизни - сходить в поход.
-еженедельные тренировки ОФП.
-наличие справки за 2кс горный.
-уважение к каждому участнику команды.
-уметь радоваться трудностям.

Ганин Максим.
О себе: 34 года, окончил МФТИ, педагог, научный сотрудник, турист. В клубе с 2016 года. 
ОПЫТ: 4 ГУ (Алтай), 2 ГР (Приэльбрусье). 
ПЛАНИРУЕМЫЙ ПОХОД: 3 к.с., Киргизия, начало августа.
ИНТЕНСИВНОСТЬ: Интенсивность движения средняя, идём уверенно и бодро, но никуда не бежим. 
Требования к участникам:
- Отсутствие заболеваний, мешающих прохождению маршрута.
- Возможность посещать тренировки и соревнования клуба.
- Дисциплинированность.
- Неконфликтность, стрессоустойчивость. 
- Наличие желание освоить программу СУ и пройти маршрут в полном объёме.
 
P.S. Курю, стараюсь отходить от группы, но если посчитаю не удобным в данный момент, делать этого не стану. Не одобряю распитие на тренировках и в активной части похода.",871.0,27,4.0,3.0,https://vk.com/wall-187535448_853,user_post,34,2,0.7514467,positive,7,спорт,"Спортивная одежда, спортивные товары"
853,-187535448,2024-11-22 09:51:24,2024,11,"Представление инструкторов, часть 3.
Архипова Елена.
О себе: 2 разряд по спортивному туризму. В клубе с 2019г. Люблю природу, дисциплину, трудные задачи. Хожу в горы за красивыми видами. 
Опыт: 4ГУ, 2ГР, Эльбрус 5642, центральный Кавказ, Северо-восточный Памир, Алтай, Тянь-Шань.

ПЛАНИРУЕМЫЙ ПОХОД: 3кс, Киргизия, Терскей-Алатау, июль, 3 недели.
Интенсивность: выше средней. 
Стиль: предпочитаю ранние подъемы, лёгкую снарягу и сублиматы, чтобы меньше тратить времени на быт и больше на сам маршрут.
ЦЕЛИ: бодро пройти маршрут; получить удовольствие от похода.
ТРЕБОВАНИЯ К УЧАСТНИКАМ: 
-обязательное посещение клубных тренировок, участие в клубных соревнованиях ТГТ, ПСР, кросс-походе.
-ответственное отношение к тренировкам.
-принять, что в ближайшие полгода единственная цель вашей жизни - сходить в поход.
-еженедельные тренировки ОФП.
-наличие справки за 2кс горный.
-уважение к каждому участнику команды.
-уметь радоваться трудностям.

Ганин Максим.
О себе: 34 года, окончил МФТИ, педагог, научный сотрудник, турист. В клубе с 2016 года. 
ОПЫТ: 4 ГУ (Алтай), 2 ГР (Приэльбрусье). 
ПЛАНИРУЕМЫЙ ПОХОД: 3 к.с., Киргизия, начало августа.
ИНТЕНСИВНОСТЬ: Интенсивность движения средняя, идём уверенно и бодро, но никуда не бежим. 
Требования к участникам:
- Отсутствие заболеваний, мешающих прохождению маршрута.
- Возможность посещать тренировки и соревнования клуба.
- Дисциплинированность.
- Неконфликтность, стрессоустойчивость. 
- Наличие желание освоить программу СУ и пройти маршрут в полном объёме.
 
P.S. Курю, стараюсь отходить от группы, но если посчитаю не удобным в данный момент, делать этого не стану. Не одобряю распитие на тренировках и в активной части похода.",871.0,27,4.0,3.0,https://vk.com/wall-187535448_853,user_post,34,2,0.7514467,positive,7,туризм,"Туристическое снаряжение, туристические услуги"
853,-187535448,2024-11-22 09:51:24,2024,11,"Представление инструкторов, часть 3.
Архипова Елена.
О себе: 2 разряд по спортивному туризму. В клубе с 2019г. Люблю природу, дисциплину, трудные задачи. Хожу в горы за красивыми видами. 
Опыт: 4ГУ, 2ГР, Эльбрус 5642, центральный Кавказ, Северо-восточный Памир, Алтай, Тянь-Шань.

ПЛАНИРУЕМЫЙ ПОХОД: 3кс, Киргизия, Терскей-Алатау, июль, 3 недели.
Интенсивность: выше средней. 
Стиль: предпочитаю ранние подъемы, лёгкую снарягу и сублиматы, чтобы меньше тратить времени на быт и больше на сам маршрут.
ЦЕЛИ: бодро пройти маршрут; получить удовольствие от похода.
ТРЕБОВАНИЯ К УЧАСТНИКАМ: 
-обязательное посещение клубных тренировок, участие в клубных соревнованиях ТГТ, ПСР, кросс-походе.
-ответственное отношение к тренировкам.
-принять, что в ближайшие полгода единственная цель вашей жизни - сходить в поход.
-еженедельные тренировки ОФП.
-наличие справки за 2кс горный.
-уважение к каждому участнику команды.
-уметь радоваться трудностям.

Ганин Максим.
О себе: 34 года, окончил МФТИ, педагог, научный сотрудник, турист. В клубе с 2016 года. 
ОПЫТ: 4 ГУ (Алтай), 2 ГР (Приэльбрусье). 
ПЛАНИРУЕМЫЙ ПОХОД: 3 к.с., Киргизия, начало августа.
ИНТЕНСИВНОСТЬ: Интенсивность движения средняя, идём уверенно и бодро, но никуда не бежим. 
Требования к участникам:
- Отсутствие заболеваний, мешающих прохождению маршрута.
- Возможность посещать тренировки и соревнования клуба.
- Дисциплинированность.
- Неконфликтность, стрессоустойчивость. 
- Наличие желание освоить программу СУ и пройти маршрут в полном объёме.
 
P.S. Курю, стараюсь отходить от группы, но если посчитаю не удобным в данный момент, делать этого не стану. Не одобряю распитие на тренировках и в активной части похода.",871.0,27,4.0,3.0,https://vk.com/wall-187535448_853,user_post,34,2,0.7514467,positive,7,еда,"Продукты, доставка еды"
